CTR Code,order date,region,country,promotion_category,promotion_theme,product,sku,part_no,position,make_model,qty,unit_price,amount,currency,target,sell_type,customer,Customer_No
CL0648,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0648,"5Q0 505 465 A
5WA 505 465 A
5WA 505 465 B",REAR,VW | Tiguan (BJ2/BW2/BW2) 2017-2021,16,4.15,66.4,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0722L,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0722L,"31 35 1 091 855
31 35 1 095 661",FRONT L,BMW | 5 Series (E39) 1996-2003,2,5.39,10.78,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0723,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0723,"33 55 1 092 292
33 55 1 095 532",REAR,BMW | 5 Series (E39) 1996-2003,4,3.73,14.92,USD,B2B,SELL-IN,ROSSKO KZ,287584
CR0008,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0008,"211 330 29 03
A 230 338 00 15",FRONT,MERCEDES-BENZ | E-Series (W211) 2002-2008,3,6.2,18.6,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0981,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0981,"4B0 419 811 F
4F0 498 811
8E0 419 811 B",FRONT,VW | Passat (312/315/3A2/3A5/3B2/3B3/3B5/3B6) 1988-2005,10,7.29,72.9,USD,B2B,SELL-IN,ROSSKO KZ,287584
CE0987R,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0987R,82 01 108 332,FRONT R,RENAULT | Duster (HSAT/HSMK/HSML) 2011-,10,6.29,62.9,USD,B2B,SELL-IN,ROSSKO KZ,287584
CL0516R,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0516R,5087.68,FRONT R,PEUGEOT | 301 (DD9HJ0/DD9HP0/DDHMY0/DDNFP0/DDNFP9) 2012-,10,4.06,40.6,USD,B2B,SELL-IN,ROSSKO KZ,287584
CR0713,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0713,1K0 423 810 A,FRONT,VW | Jetta (162/163/AV2/AV3) 2010-2017,80,5.7,456.0,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0586,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,BUSH AM,GV0586,6001547140,FRONT,RENAULT | Logan (LS0A/LS0C/LS0E/LS0B/LS0D/LS0L) 2004-2013,64,0.99,63.36,USD,B2B,SELL-IN,ROSSKO KZ,287584
GV0775,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,BUSH AM,GV0775,31 10 6 778 015,FRONT,BMW | X5 Series (E70) 2006-2008,10,6.97,69.7,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
GV0777,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,BUSH AM,GV0777,203 333 10 14,FRONT,MERCEDES-BENZ | C-Series (W203) 2000-2008,10,6.04,60.4,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
GV0778,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,BUSH AM,GV0778,31 12 6 769 715,FRONT LOWER,BMW | X5 Series (E53) 1999-2006,10,4.66,46.6,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CE0909L,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0909L,"7L0 422 817 C
7L0 422 817 D",FRONT L,VW | Touareg (7L6/7L6/7LA/7LA) 2002-2014,14,7.26,101.64,USD,B2B,SELL-IN,PHAETON KZ LLP,200323
CB0457L,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0457L,"3C0 407 365 A
3C0 407 365 B",FRONT LOWER L,VW | Passat (3C2) 2005-2010,2,8.75,20.23,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CB0457R,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0457R,"3C0 407 366 A
3C0 407 366 B",FRONT LOWER R,VW | Passat (3C2) 2005-2010,2,8.75,20.23,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CB0540,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0540,"211 330 02 35
A 211 330 04 35",FRONT LOWER,MERCEDES-BENZ | E-Series (W211) 2002-2008,4,6.74,31.17,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CB0577,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,CROSS AXIS BALL JOINT ASSY,CB0577,FOR 31 12 6 768 989,FRONT LOWER,BMW | 3 Series (E90) 2006-2011,10,6.12,70.76,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CB0593,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0593,A 000 330 10 07,FRONT UPPER,MERCEDES-BENZ | E-Series (W211) 2002-2008,10,5.97,69.03,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CE0909L,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0909L,"7L0 422 817 C
7L0 422 817 D",FRONT L,VW | Touareg (7L6/7L6/7LA/7LA) 2002-2014,2,7.24,16.74,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CE0909R,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0909R,"7L0 422 818 C
7L0 422 818 D",FRONT R,VW | Touareg (7L6/7L6/7LA/7LA) 2002-2014,2,7.24,16.74,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CE0942,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0942,901 460 01 48,FRONT,MERCEDES-BENZ | Sprinter Series (901/902) 1995-2006,4,6.15,28.44,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0645,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0645,"1K0 411 315 D
5Q0 411 315D",FRONT,VW | Jetta (162/163/AV2/AV3) 2010-2017,2,5.16,11.93,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0648,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0648,"5Q0 505 465 A
5WA 505 465 A
5WA 505 465 B",REAR,VW | Tiguan (BJ2/BW2/BW2) 2017-2021,2,4.06,9.39,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0723,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0723,"33 55 1 092 292
33 55 1 095 532",REAR,BMW | 5 Series (E39) 1996-2003,4,3.55,16.42,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0755L,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0755L,31 35 6 768 771,FRONT L,BMW | 3 Series (E90) 2006-2011,2,5.6,12.95,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0755R,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0755R,31 35 6 768 772,FRONT R,BMW | 3 Series (E90) 2006-2011,2,5.6,12.95,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0837,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0837,7L0 411 317,FRONT,VW | Touareg (7L6/7L6/7LA/7LA) 2002-2014,10,7.25,83.83,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0892,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0892,901 320 00 89,REAR,MERCEDES-BENZ | Sprinter Series (901/902) 1995-2006,10,2.14,24.74,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0906,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0906,33 55 6 764 428,REAR,BMW | 3 Series (E90) 2006-2011,10,3.2,37.0,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0930L,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0930L,221 320 01 89,FRONT L,MERCEDES-BENZ | S-Series (221154) 2006-2013,10,6.96,80.47,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0930R,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0930R,221 320 02 89,FRONT R,MERCEDES-BENZ | S-Series (221154) 2006-2013,10,6.96,80.47,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CR0008,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0008,"211 330 29 03
A 230 338 00 15",FRONT,MERCEDES-BENZ | E-Series (W211) 2002-2008,4,6.31,29.18,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CR0715,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0715,5Q0 423 810,FRONT,VW | Tiguan (BJ2/BW2/BW2) 2017-2021,4,5.16,23.87,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CR0812,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0812,"901 460 01 55
901 460 02 05",FRONT,MERCEDES-BENZ | Sprinter Series (901/902) 1995-2006,6,9.51,65.98,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CR0824,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0824,"FOR 7L0 422 803 C
FOR 7L0 422 804 C",FRONT,VW | Touareg (7L6/7L6/7LA/7LA) 2002-2014,2,6.96,16.09,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
GV0776,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,BUSH AM,GV0776,221 333 07 14,FRONT UPPER,MERCEDES-BENZ | S-Series (221154) 2006-2013,10,3.87,44.75,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
GV0777,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,BUSH AM,GV0777,203 333 10 14,FRONT,MERCEDES-BENZ | C-Series (W203) 2000-2008,20,5.8,134.13,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
GV0787,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,BUSH AM,GV0787,7L0 412 333 A,FRONT,VW | Touareg (7L6/7L6/7LA/7LA) 2002-2014,10,2.25,26.02,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
GV0790,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,BUSH AM,GV0790,7L0 407 183 A,FRONT,VW | Touareg (7L6/7L6/7LA/7LA) 2002-2014,10,2.43,28.1,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
GV0805,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,BUSH AM,GV0805,7L0 505 323 A,REAR,VW | Touareg (7L6/7L6/7LA/7LA) 2002-2014,10,3.2,37.0,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
GV0886,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,BUSH AM,GV0886,31 12 1 124 622,FRONT,BMW | 5 Series (E34) 1987-1996,20,2.31,53.42,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
GV0922,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,BUSH AM,GV0922,33 32 6 763 093,REAR,BMW | 3 Series (E90) 2006-2011,10,3.9,45.09,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
GV0927,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,BUSH AM,GV0927,7L0 505 397,REAR,VW | Touareg (7L6/7L6/7LA/7LA) 2002-2014,10,2.98,34.46,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
GV0998,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,BUSH AM,GV0998,"204 350 15 06
204 350 16 06",REAR,MERCEDES-BENZ | S-Series (221154) 2006-2013,10,3.28,37.92,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
PL0645,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,PL0645,"1K0 411 315 D
5Q0 411 315 A
5Q0 411 315D",FRONT,VW | Jetta (162/163/AV2/AV3) 2010-2017,2,5.24,12.12,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CE0985,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0985,32 10 6 774 335,FRONT,BMW | X5 Series (E53) 1999-2006,10,7.62,88.11,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CE0996L,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0996L,"203 330 19 03
A 203 330 39 03",FRONT L,MERCEDES-BENZ | C-Series (W203) 2000-2008,10,5.78,66.83,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CE0996R,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0996R,"203 330 20 03
A 203 330 40 03",FRONT R,MERCEDES-BENZ | C-Series (W203) 2000-2008,10,5.78,66.83,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CE1103,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE1103,32 21 1 096 327,FRONT,BMW | X5 Series (E53) 1999-2006,10,6.27,72.5,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CE1115L,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE1115L,32 10 6 769 073,FRONT L,BMW | 3 Series (E90) 2006-2011,10,6.96,80.47,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CE1115R,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE1115R,32 10 6 769 074,FRONT R,BMW | 3 Series (E90) 2006-2011,10,6.96,80.47,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0722L,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0722L,"31 35 1 091 855
31 35 1 095 661",FRONT L,BMW | 5 Series (E39) 1996-2003,12,4.94,68.54,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0722R,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0722R,"31 35 1 091 856
31 35 1 095 662",FRONT R,BMW | 5 Series (E39) 1996-2003,12,4.94,68.54,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0752L,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0752L,31 35 6 750 703,FRONT L,BMW | X5 Series (E53) 1999-2006,20,6.92,160.03,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0752R,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0752R,31 35 6 750 704,FRONT R,BMW | X5 Series (E53) 1999-2006,20,6.92,160.03,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0822,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0822,33 55 1 096 735,REAR,BMW | X5 Series (E53) 1999-2006,10,4.23,48.91,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0823,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0823,33 55 6 771 937,REAR,BMW | X5 Series (E70) 2006-2008,16,7.18,132.83,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0824L,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0824L,31 35 6 773 023,FRONT L,BMW | X5 Series (E70) 2006-2008,10,8.16,94.35,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0824R,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0824R,31 35 6 773 024,FRONT R,BMW | X5 Series (E70) 2006-2008,10,8.16,94.35,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0825L,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0825L,"37 11 6 771 929
37 11 6 859 653",FRONT L,BMW | X5 Series (E70) 2006-2008,10,8.94,103.37,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0825R,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0825R,"37 11 6 771 930
37 11 6 859 654",FRONT R,BMW | X5 Series (E70) 2006-2008,10,8.94,103.37,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0826,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0826,33 55 6 857 626,REAR,BMW | X5 Series (E70) 2006-2008,20,6.49,150.08,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0827L,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0827L,31 35 6 859 651,FRONT L,BMW | X5 Series (E70) 2006-2008,10,7.38,85.33,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0827R,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0827R,31 35 6 859 652,FRONT R,BMW | X5 Series (E70) 2006-2008,10,7.38,85.33,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0958,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0958,"203 320 04 89
A 203 320 28 89",FRONT,MERCEDES-BENZ | C-Series (W203) 2000-2008,10,3.36,38.85,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0960L,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0960L,"203 320 07 89
A 203 320 07 89",REAR L,MERCEDES-BENZ | C-Series (W203) 2000-2008,10,4.5,52.03,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0960R,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0960R,"203 320 08 89
A 203 320 08 89",REAR R,MERCEDES-BENZ | C-Series (W203) 2000-2008,10,4.5,52.03,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0965L,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0965L,901 320 02 89,FRONT L,MERCEDES-BENZ | Sprinter Series (901/902) 1995-2006,10,3.01,34.8,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0965R,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0965R,901 320 03 89,FRONT R,MERCEDES-BENZ | Sprinter Series (901/902) 1995-2006,10,3.01,34.8,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0997,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0997,33 50 6 861 482,REAR,BMW | 5 Series (E34) 1987-1996,10,4.34,50.18,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL1014,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL1014,"203 320 21 89
A 203 320 29 89",FRONT,MERCEDES-BENZ | C-Series (W203) 2000-2008,10,6.21,71.8,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CR0809,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR0809,32 10 6 780 985,FRONT,BMW | X5 Series (E70) 2006-2008,32,5.62,207.94,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CR1024,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR1024,"32 10 6 768 879
32 10 6 768 880",FRONT,BMW | 3 Series (E90) 2006-2011,10,6.83,78.97,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CR1026,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,INNER TIE ROD ASSY,CR1026,32 21 6 751 277,FRONT,BMW | X5 Series (E53) 1999-2006,20,4.26,98.51,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
GV0775,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,BUSH AM,GV0775,31 10 6 778 015,FRONT,BMW | X5 Series (E70) 2006-2008,48,6.64,368.52,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
GV0778,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,BUSH AM,GV0778,31 12 6 769 715,FRONT LOWER,BMW | X5 Series (E53) 1999-2006,30,4.44,154.01,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
GV0880,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,BUSH AM,GV0880,31 10 6 771 897,FRONT,BMW | X5 Series (E70) 2006-2008,30,2.32,80.47,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
GV0925,2026-03-23,CIS,키르기스스탄,European vehicle,CHOICE_KIT,BUSH AM,GV0925,31 10 6 771 194,FRONT,BMW | X5 Series (E70) 2006-2008,30,2.65,91.92,USD,B2B,SELL-IN,ALLIANCE-MOTORS LLC,200380
CL0014L,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0014L,"212 320 11 89
A 212 320 11 89",FRONT L,MERCEDES-BENZ | E-Series (W207/W212) 2009-2016,20,5.31,106.2,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CL0014R,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0014R,"212 320 12 89
A 212 320 12 89",FRONT R,MERCEDES-BENZ | E-Series (W207/W212) 2009-2016,20,5.31,106.2,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CB0149,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0149,352 828,FRONT LOWER,OPEL | Frontera 1992-1998,24,9.54,228.96,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CB0451L,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0451L,"6R0 407 365
6R0 407 365 A
6R0 407 365 B",FRONT LOWER L,VW | Polo (601/603/6R1/602/604/612/6C1) 2009-2022,60,6.91,414.6,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CB0451R,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0451R,"6R0 407 366
6R0 407 366 A
6R0 407 366 B",FRONT LOWER R,VW | Polo (601/603/6R1/602/604/612/6C1) 2009-2022,60,6.91,414.6,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CB0452L,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0452L,1K0 407 365 C,FRONT LOWER L,VW | Jetta (162/163/AV2/AV3) 2010-2017,40,7.11,284.4,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CB0452R,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0452R,1K0 407 366 C,FRONT LOWER R,VW | Jetta (162/163/AV2/AV3) 2010-2017,40,7.11,284.4,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CB0463,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0463,352800,FRONT LOWER,OPEL | Vectra (19/36/36/38/38/68) 1995-2002,30,5.98,179.4,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CB0540,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,BALL JOINT ASSY,CB0540,"211 330 02 35
A 211 330 04 35",FRONT LOWER,MERCEDES-BENZ | E-Series (W211) 2002-2008,30,7.47,224.1,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CE0839L,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0839L,"6C0 423 811 A
6Q0 423 811
6Q0 423 811 C
6R0 423 811 A
6RD 423 811 B
FOR 6R0 423 803 A",FRONT L,VW | Polo (601/603/6R1/602/604/612/6C1) 2009-2022,36,6.15,221.4,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CE0839R,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0839R,"6C0 423 812 A
6Q0 423 812
6Q0 423 812 C
6R0 423 812 A
6RD 422 811
6RD 422 812
6RD 423 812 B
FOR 6R0 423 804 A",FRONT R,VW | Polo (601/603/6R1/602/604/612/6C1) 2009-2022,36,6.15,221.4,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CE0909L,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0909L,"7L0 422 817 C
7L0 422 817 D",FRONT L,VW | Touareg (7L6/7L6/7LA/7LA) 2002-2014,20,7.41,148.2,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CE0909R,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,OUTER TIE ROD ASSY,CE0909R,"7L0 422 818 C
7L0 422 818 D",FRONT R,VW | Touareg (7L6/7L6/7LA/7LA) 2002-2014,20,7.41,148.2,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CL0229,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0229,350607,FRONT R,OPEL | Frontera 1992-1998,20,4.2,84.0,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CL0230,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0230,350608,FRONT L,OPEL | Frontera 1992-1998,20,4.2,84.0,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
CL0520,2026-03-23,CIS,카자흐스탄,European vehicle,CHOICE_KIT,STABILIZER LINK ASSY,CL0520,82 00 814 411,FRONT,RENAULT | Duster (HSAT/HSMK/HSML) 2011-,48,5.66,271.68,USD,B2B,SELL-IN,AUTOTRADE KZ,287553
